Name	Used	Potential
AMMONIA	0.000311	Infinity
AMMONIA_RE_BE	0.001001	Infinity
AMMONIA_RE_IMPORT	10562.115933	Infinity
BIODIESEL	0.005692	Infinity
BIODIESEL_BE	0.001914	Infinity
BIOETHANOL	0.001574	Infinity
CO2_ATM	0.001534	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	56362.812768	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.000000
DIESEL	0.002540	Infinity
ELEC_EXPORT	159.252111	Infinity
ELECTRICITY	27567.311476	27567.311340
GAS	59704.535570	Infinity
GAS_RE_BE	0.000534	Infinity
GAS_RE_IMPORT	0.000027	Infinity
GASOLINE	0.000949	Infinity
H2	0.000002	Infinity
H2_RE_BE	85.097012	Infinity
H2_RE_IMPORT	19748.882905	Infinity
LFO	0.003842	Infinity
LFO_RE_BE	0.000902	Infinity
METHANOL	57928.662704	Infinity
METHANOL_RE_BE	0.000690	Infinity
METHANOL_RE_IMPORT	0.018166	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	482.022839	Infinity
RES_SOLAR	61414.338384	Infinity
RES_WIND	41609.047504	Infinity
URANIUM	0.000000	Infinity
WASTE	17800.000134	17800.000000
WET_BIOMASS	38900.000560	38900.000000
WOOD	23400.000497	23400.000000
WOOD_PRODUCTION	38166.363520	70200.000000
