Name	Crit_3_constr	Crit_3_op
NUCLEAR	0.000000	0.000000
CCGT	0.000000	0.000000
CCGT_AMMONIA	0.000000	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	1.990897	0.000000
WIND_ONSHORE	0.000000	0.000000
WIND_OFFSHORE	0.000000	0.000000
HYDRO_RIVER	0.002875	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.241710	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	0.523591	0.000000
IND_BOILER_WOOD	0.000000	0.000000
IND_BOILER_OIL	0.000000	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	0.133744	0.000000
IND_DIRECT_ELEC	0.301958	0.000000
DHN_HP_ELEC	0.285562	0.000000
DHN_COGEN_GAS	0.026633	0.000000
DHN_COGEN_WOOD	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000
DEC_HP_ELEC	1.081041	0.000000
DEC_THHP_GAS	0.000001	0.000000
DEC_COGEN_GAS	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000
DEC_BOILER_WOOD	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000
DEC_DIRECT_ELEC	0.000001	0.000000
TRAMWAY_TROLLEY	0.252002	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.387705	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.392187	0.000000
CAR_GASOLINE	3.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000002	0.000000
CAR_BEV	13.800285	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.176459	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.635233	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	3.132876	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.058209	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.251785	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
ADLIBIO_TO_HVC	0.000000	0.000000
OIL_TO_HVC	0.068180	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.236169	0.000000
PHS	0.130000	0.000000
BATT_LI	0.000000	0.000000
BEV_BATT	136.907588	0.000000
PHEV_BATT	0.000004	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000002	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000292	0.000000
H2_STORAGE	0.000043	0.000000
DIESEL_STORAGE	0.028916	0.000000
GASOLINE_STORAGE	0.029735	0.000000
LFO_STORAGE	0.030264	0.000000
AMMONIA_STORAGE	0.000075	0.000000
METHANOL_STORAGE	2.153049	0.000000
CO2_STORAGE	0.000002	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIO_HYDROLYSIS	0.147324	0.000000
BIOMETHANATION	0.000000	0.000000
DHN	0.133019	0.000000
EFFICIENCY	0.985222	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.016536	0.000000
H2_BIOMASS	0.090180	0.000000
H2_ELECTROLYSIS	0.071054	0.000000
INDUSTRY_CCS	0.000000	0.000000
SMR	0.048573	0.000000
SYN_METHANATION	0.000000	0.000000
ADLIBIO_TO_FUEL	0.000000	0.000000
REDIFUEL	0.000000	0.000000
ELECTRICITY	0.000000	5692.255964
GASOLINE	0.000000	2312.510667
DIESEL	0.000000	0.000379
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
LFO	0.000000	2736.397421
LFO_RE_BE	0.000000	0.000000
GAS	0.000000	51378.210737
GAS_RE_IMPORT	0.000000	0.000000
GAS_RE_BE	0.000000	0.000000
WOOD	0.000000	276.120000
WOOD_PRODUCTION	0.000000	187.265655
WET_BIOMASS	0.000000	459.020000
COAL	0.000000	0.001081
URANIUM	0.000000	0.000000
WASTE	0.000000	2671.779993
H2	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000000	3.955258
METHANOL	0.000000	10.192123
AMMONIA_RE_IMPORT	0.000000	0.000000
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
