Name	Used	Potential
AMMONIA	0.001648	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	1.181823	Infinity
BIODIESEL	0.001680	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.001997	Infinity
CO2_ATM	0.000823	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	45168.291088	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	22132.535998	33354.999440
DIESEL	29479.787292	Infinity
ELEC_EXPORT	387.103344	Infinity
ELECTRICITY	2054.052790	26695.865580
GAS	90790.139933	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000015	Infinity
GASOLINE	12486.381349	Infinity
H2	0.000019	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000005	Infinity
LFO	150085.987909	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	2991.620528	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000328	Infinity
RES_GEO	0.017220	Infinity
RES_HYDRO	0.017986	Infinity
RES_SOLAR	253.075009	Infinity
RES_WIND	6771.652453	Infinity
URANIUM	176070.852117	Infinity
WASTE	7962.162236	17800.000000
WET_BIOMASS	38900.000346	38900.000000
WOOD	19450.117398	23400.000000
WOOD_PRODUCTION	0.002363	70200.000000
