Name	Used	Potential
AMMONIA	0.000773	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	9752.968342	Infinity
BIODIESEL	0.001041	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000638	Infinity
CO2_ATM	0.001456	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	39884.497845	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.007480	33354.999440
DIESEL	14135.973928	Infinity
ELEC_EXPORT	2308.025425	Infinity
ELECTRICITY	27567.312003	27567.311340
GAS	97354.825559	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000003	Infinity
GASOLINE	0.002538	Infinity
H2	0.000009	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	6164.379360	Infinity
LFO	0.007935	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	56020.887981	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000798	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	457.273769	Infinity
RES_SOLAR	52906.536110	Infinity
RES_WIND	38501.407585	Infinity
URANIUM	0.000000	Infinity
WASTE	16231.222984	17800.000000
WET_BIOMASS	38900.001898	38900.000000
WOOD	23399.997957	23400.000000
WOOD_PRODUCTION	0.098110	70200.000000
