source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,9.25,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,1.07,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.12,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.13,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,0.95,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.12,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,19.71,Diesel,#D3D3D3,TWh
Diesel,Freight,19.71,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,103.54,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.43,GAS,#FFD700,TWh
Gas sto.,Gas,0.42,GAS,#FFD700,TWh
Gas Prod,Gas,15.35,GAS,#FFD700,TWh
Gas,Mob public,4.20,GAS,#FFD700,TWh
Gas,CHP,100.80,GAS,#FFD700,TWh
Gas,HPs,1.99,GAS,#FFD700,TWh
Gas,Boilers,12.33,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,38.74,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,38.63,Solar,#FFFF00,TWh
Waste,Boilers,4.85,Waste,#808000,TWh
Wood,H2 prod,10.51,Wood,#CD853F,TWh
Wood prod.,Wood,25.88,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,38.77,Wood,#CD853F,TWh
H2,Adlibio to fuel,15.89,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,23.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,29.63,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,15.79,GAS,#FFD700,TWh
Biomethanation,Elec,1.34,Electricity,#00BFFF,TWh
Elec,Mob priv,5.27,Electricity,#00BFFF,TWh
Gasoline,Mob priv,23.18,GASOLINE,#8080800,TWh
Elec,Mob public,4.02,Electricity,#00BFFF,TWh
Elec,Freight,1.71,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.13,Electricity,#00BFFF,TWh
Elec,Curt.,1.35,Electricity,#00BFFF,TWh
Elec,Elec demand,96.42,Electricity,#00BFFF,TWh
Solar,Curt.,0.51,Solar,#FFFF00,TWh
Wind,Curt.,4.23,Wind,#27AE34,TWh
Elec,Storage,1.15,Electricity,#00BFFF,TWh
Storage,Elec demand,0.86,Electricity,#00BFFF,TWh
Elec,HPs,33.43,Electricity,#00BFFF,TWh
Elec,HT sto,2.64,Electricity,#00BFFF,TWh
HT sto,Heat HT,2.62,Heat HT,#DC143C,TWh
Elec,Heat HT,-2.63,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,12.53,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.74,H2,#FF00FF,TWh
H2 sto.,H2,0.64,H2,#FF00FF,TWh
H2 prod,H2,3.78,H2,#FF00FF,TWh
CHP,Elec,46.42,Electricity,#00BFFF,TWh
CHP,DHN,13.75,Heat LT,#FA8072,TWh
CHP,Heat HT,30.55,Heat HT,#DC143C,TWh
HPs,Dec. sto,15.23,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.34,Heat LT,#FA8072,TWh
HPs,DHN,32.94,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.11,Heat LT,#FA8072,TWh
Boilers,Heat HT,15.41,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.78,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.70,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.53,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
