Name	Used	Potential
AMMONIA	0.002976	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10470.991427	Infinity
BIODIESEL	0.044718	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.020506	Infinity
CO2_ATM	0.012584	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	47238.940255	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.032575	33354.999440
DIESEL	9288.120689	Infinity
ELEC_EXPORT	483.642949	Infinity
ELECTRICITY	29180.976796	29180.975120
GAS	83495.933313	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000391	Infinity
GASOLINE	0.021214	Infinity
H2	0.000027	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.001972	Infinity
LFO	0.014598	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	57854.535460	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.005876	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	477.432177	Infinity
RES_SOLAR	60985.486772	Infinity
RES_WIND	40791.297590	Infinity
URANIUM	0.000000	Infinity
WASTE	10922.192155	17800.000000
WET_BIOMASS	38900.023986	38900.000000
WOOD	23400.004782	23400.000000
WOOD_PRODUCTION	15255.784661	70200.000000
