TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
PT_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
ST_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
HYDRO_DAM	35789.958033	178.935336	40.000000	8.080000	8.520000	8.520000	0.000000	0.791042	1.000000	1.000000	1.000000	0.033427	14423.337599
TIDAL	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.033427	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
NUCLEAR	10340.787845	219.654725	60.000000	2.134000	2.134000	2.135000	0.000000	0.000000	1.000000	0.000000	0.850000	0.025393	1510.615924
CCGT	0.002668	0.000068	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000886	0.955769	0.048263	0.000629
CCGT_AMMONIA	0.001911	0.000048	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000146	0.590000	0.048263	0.000451
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.862792	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850864	0.036934	0.000000
PV	0.000946	0.000011	25.000000	0.000000	0.000001	25.000000	0.000000	0.000000	1.000000	0.000939	1.000000	0.048263	0.002079
WIND_ONSHORE	0.016984	0.000198	30.000000	0.000000	0.000016	5.300000	0.000000	0.000000	1.000000	0.035197	1.000000	0.041639	0.009976
WIND_OFFSHORE	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.041639	0.000000
HYDRO_RIVER	23458.877964	234.568311	40.000000	3.800000	4.650000	4.650000	0.000000	0.208958	1.000000	0.484000	1.000000	0.033427	5872.112991
GEOTHERMAL	0.000845	0.000016	30.000000	0.000000	0.000000	0.700000	0.000000	0.000000	1.000000	0.000693	0.850000	0.041639	0.002752
IND_COGEN_GAS	0.003921	0.000252	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000724	0.844900	0.048263	0.002787
IND_COGEN_WOOD	0.010956	0.000401	25.000000	0.000000	0.000010	Infinity	0.000000	0.000003	1.000000	0.080360	0.844900	0.048263	0.001638
IND_COGEN_WASTE	0.002635	0.000097	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000326	0.844900	0.048263	0.000565
IND_BOILER_GAS	0.003242	0.000065	17.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.001439	0.944300	0.067080	0.000678
IND_BOILER_WOOD	349.197963	6.983918	17.000000	0.000000	3.031759	Infinity	0.000000	0.999997	1.000000	0.894600	0.894600	0.067080	87.526873
IND_BOILER_OIL	0.002990	0.000064	17.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.000303	0.944300	0.067080	0.000671
IND_BOILER_COAL	0.000099	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000162	0.894600	0.067080	0.000041
IND_BOILER_WASTE	0.000233	0.000005	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000525	0.894600	0.067080	0.000058
IND_DIRECT_ELEC	0.115583	0.000524	15.000000	0.000000	0.000348	Infinity	0.000000	0.000000	1.000000	0.001262	0.944300	0.074944	0.000511
DHN_HP_ELEC	1980.059909	67.142951	25.000000	0.000000	5.597342	Infinity	0.000000	0.997658	1.000000	0.306741	0.944300	0.048263	978.359496
DHN_COGEN_GAS	0.003929	0.000115	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000626	0.844900	0.048263	0.001502
DHN_COGEN_WOOD	0.006241	0.000228	25.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.003534	0.844900	0.048263	0.000933
DHN_COGEN_WASTE	0.002683	0.000099	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000303	0.844900	0.048263	0.000576
DHN_COGEN_WET_BIOMASS	0.000081	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000176	0.745500	0.048263	0.000059
DHN_COGEN_BIO_HYDROLYSIS	0.000981	0.000048	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000066	0.844900	0.074944	0.000137
DHN_BOILER_GAS	32.469096	0.650532	17.000000	0.000000	0.551352	Infinity	0.000000	0.002341	1.000000	0.007308	0.944300	0.067080	6.792652
DHN_BOILER_WOOD	0.000452	0.000009	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.003378	0.894600	0.067080	0.000113
DHN_BOILER_OIL	0.003864	0.000083	17.000000	0.000000	0.000070	Infinity	0.000000	0.000000	1.000000	0.000298	0.944300	0.067080	0.000868
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.041639	0.000000
DHN_SOLAR	0.000047	0.000000	30.000000	0.000000	0.000000	30.000000	0.000000	0.000000	1.000000	0.000062	1.000000	0.041639	0.000029
DEC_HP_ELEC	8053.907311	335.802697	18.000000	0.000000	15.952122	Infinity	0.000000	1.000000	1.000000	0.305924	1.000000	0.063806	2630.345382
DEC_THHP_GAS	0.000559	0.000016	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002341	1.000000	0.058246	0.000660
DEC_COGEN_GAS	0.002021	0.000130	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000861	1.000000	0.058246	0.001437
DEC_COGEN_OIL	0.001729	0.000106	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000188	1.000000	0.058246	0.001326
DEC_ADVCOGEN_GAS	0.001789	0.000033	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000290	1.000000	0.058246	0.000505
DEC_ADVCOGEN_H2	0.001843	0.000034	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000341	1.000000	0.058246	0.000520
DEC_BOILER_GAS	0.001609	0.000048	17.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.001424	1.000000	0.067080	0.000214
DEC_BOILER_WOOD	0.000201	0.000007	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001916	1.000000	0.067080	0.000009
DEC_BOILER_OIL	0.001470	0.000088	17.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.000417	1.000000	0.067080	0.000218
DEC_SOLAR	0.000774	0.000009	20.000000	0.000000	0.000001	30.000000	0.000000	0.000000	1.000000	0.000728	1.000000	0.058246	0.000235
DEC_DIRECT_ELEC	0.010092	0.000044	15.000000	0.000000	0.000248	Infinity	0.000000	0.000000	1.000000	0.001282	1.000000	0.074944	0.000364
