Name	Used	Potential
AMMONIA	3355.620415	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.003546	Infinity
BIODIESEL	0.000122	2440.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000170	Infinity
CO2_ATM	0.000000	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	40184.041312	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	27517.247750	33700.000000
DIESEL	64283.831075	Infinity
ELEC_EXPORT	2487.837608	Infinity
ELECTRICITY	10857.836430	24536.404410
GAS	141476.882297	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	21062.497531	Infinity
H2	0.000359	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	153228.103879	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	1481.714108	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	32.890098	Infinity
RES_HYDRO	491.776493	Infinity
RES_SOLAR	4263.402711	Infinity
RES_WIND	3845.918820	Infinity
URANIUM	110190.863872	Infinity
WASTE	8909.166275	17800.000000
WET_BIOMASS	0.002002	38900.000000
WOOD	16002.319805	23400.000000
WOOD_PRODUCTION	0.000000	0.000000
