Name	Used	Potential
AMMONIA	215.321610	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
BIODIESEL	0.000007	2440.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000007	Infinity
CO2_ATM	0.000246	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	50520.049020	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	21743.905421	33354.999440
DIESEL	29479.790730	Infinity
ELEC_EXPORT	2.305460	Infinity
ELECTRICITY	345.420871	26695.865580
GAS	262749.470771	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	12486.384596	Infinity
H2	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	63916.107061	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	978.306024	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000997	Infinity
RES_HYDRO	483.341662	Infinity
RES_SOLAR	5911.823545	Infinity
RES_WIND	9506.438484	Infinity
URANIUM	134948.872374	Infinity
WASTE	17799.999863	17800.000000
WET_BIOMASS	0.000157	38900.000000
WOOD	15450.945918	23400.000000
WOOD_PRODUCTION	0.000000	0.000000
