source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,0.02,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.99,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.27,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.22,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.34,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.97,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,54.83,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.51,Methanol,#CC0066,TWh
Methanol,MTO,50.31,Methanol,#CC0066,TWh
Heat HT,MTO,13.38,Heat HT,#DC143C,TWh
MTO,HVC,40.53,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.53,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,20.78,Gasoline,#808080,TWh
Gasoline,Mob priv,-34.77,Gasoline,#808080,TWh
Imp. Diesel,Diesel,18.79,Diesel,#D3D3D3,TWh
Diesel,Freight,18.79,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,150.88,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob public,13.80,GAS,#FFD700,TWh
Gas,H2 prod,28.50,GAS,#FFD700,TWh
Gas,CHP,83.80,GAS,#FFD700,TWh
Gas,HPs,31.92,GAS,#FFD700,TWh
Gas,Boilers,9.32,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,42.67,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,0.20,Coal,#A0522D,TWh
Solar,Elec,12.32,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,23.40,Wood,#CD853F,TWh
H2,Adlibio to fuel,9.59,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,13.99,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,17.89,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,0.61,Electricity,#00BFFF,TWh
Gasoline,Mob priv,34.77,GASOLINE,#8080800,TWh
Elec,Mob public,1.38,Electricity,#00BFFF,TWh
Elec,Freight,1.40,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.67,Electricity,#00BFFF,TWh
Elec,Elec demand,84.28,Electricity,#00BFFF,TWh
Wind,Curt.,0.30,Wind,#27AE34,TWh
Elec,Storage,0.56,Electricity,#00BFFF,TWh
Storage,Elec demand,0.42,Electricity,#00BFFF,TWh
Elec,HPs,25.17,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.23,H2,#FF00FF,TWh
H2 sto.,H2,0.20,H2,#FF00FF,TWh
H2 prod,H2,20.65,H2,#FF00FF,TWh
CHP,Elec,36.87,Electricity,#00BFFF,TWh
CHP,Heat HT,38.55,Heat HT,#DC143C,TWh
HPs,Dec. sto,10.99,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,72.49,Heat LT,#FA8072,TWh
HPs,DHN,50.01,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.17,Heat LT,#FA8072,TWh
Boilers,Heat HT,23.40,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,38.36,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.57,Heat LT,#FA8072,TWh
DHN,DHN Sto,10.42,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,10.18,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,66.45,Heat HT,#DC143C,TWh
