source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.15,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,9.53,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,100.46,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,98.29,GAS,#FFD700,TWh
Gas,Boilers,18.63,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,40.60,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Solar,Elec,50.38,Solar,#FFFF00,TWh
Waste,Boilers,13.49,Waste,#808000,TWh
Oil,Boilers,1.25,Oil,#8B008B,TWh
Wood,H2 prod,20.39,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.71,Electricity,#00BFFF,TWh
Elec,Curt.,0.52,Electricity,#00BFFF,TWh
Elec,Elec demand,90.45,Electricity,#00BFFF,TWh
Solar,Curt.,0.49,Solar,#FFFF00,TWh
Wind,Curt.,2.36,Wind,#27AE34,TWh
Elec,Storage,7.85,Electricity,#00BFFF,TWh
Storage,Elec demand,6.83,Electricity,#00BFFF,TWh
Elec,HPs,35.74,Electricity,#00BFFF,TWh
Elec,HT sto,10.46,Electricity,#00BFFF,TWh
HT sto,Heat HT,10.41,Heat HT,#DC143C,TWh
Elec,Heat HT,-3.62,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.43,H2,#FF00FF,TWh
H2 sto.,H2,0.37,H2,#FF00FF,TWh
H2 prod,H2,8.39,H2,#FF00FF,TWh
H2,Freight,4.64,H2,#FF00FF,TWh
CHP,Elec,44.02,Electricity,#00BFFF,TWh
CHP,DHN,5.14,Heat LT,#FA8072,TWh
CHP,Heat HT,39.30,Heat HT,#DC143C,TWh
HPs,Dec. sto,11.17,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,64.73,Heat LT,#FA8072,TWh
HPs,DHN,41.74,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.72,Heat LT,#FA8072,TWh
Boilers,Heat HT,29.52,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,37.29,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,7.25,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,7.02,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
