Name	LCA_tech	LCA_res	LCA_op
NUCLEAR	51.174791	0.000000	40.733626
CCGT	0.000065	0.000000	0.016665
CCGT_AMMONIA	0.000018	0.000000	0.000003
COAL_US	4.283158	0.000000	2478.336421
COAL_IGCC	0.000091	0.000000	0.036592
PV	169.873093	0.000000	0.000000
WIND_ONSHORE	25.350082	0.000000	0.359806
WIND_OFFSHORE	19.429439	0.000000	0.500753
HYDRO_RIVER	4.213529	0.000000	0.012422
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	16.195456	0.000000	2408.488572
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	18.110791	0.000000	5432.592301
IND_BOILER_GAS	2.317158	0.000000	3929.384667
IND_BOILER_WOOD	0.000000	0.000000	0.000000
IND_BOILER_OIL	1.299058	0.000000	3556.863622
IND_BOILER_COAL	17.746385	0.000000	8623.021339
IND_BOILER_WASTE	0.000000	0.000000	0.000000
IND_DIRECT_ELEC	0.000000	0.000000	0.000000
DHN_HP_ELEC	2.206056	0.000000	17.669009
DHN_COGEN_GAS	19.694110	0.000000	5925.518652
DHN_COGEN_WOOD	1.741599	0.000000	1079.303667
DHN_COGEN_WASTE	16.270392	0.000000	4880.548572
DHN_COGEN_WET_BIOMASS	0.000001	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	0.000000
DHN_BOILER_GAS	1.415761	0.000000	709.072325
DHN_BOILER_WOOD	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.639152	0.000000	49.460990
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000263	0.000000	0.000000
DEC_HP_ELEC	3.287176	0.000000	21.619258
DEC_THHP_GAS	0.000011	0.000000	0.000000
DEC_COGEN_GAS	9.796268	0.000000	309.065349
DEC_COGEN_OIL	0.000003	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	41.124359	0.000000	9154.133471
DEC_BOILER_WOOD	64.444655	0.000000	4914.874382
DEC_BOILER_OIL	50.010950	0.000000	15461.822316
DEC_SOLAR	46.633025	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TRAMWAY_TROLLEY	0.948132	0.000000	0.000000
BUS_COACH_DIESEL	0.000016	0.000000	0.000162
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	137.990333	0.000000	1475.958516
BUS_COACH_FC_HYBRIDH2	0.000002	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000069	0.000000	0.000010
TRAIN_PUB	9.838454	0.000000	1.417273
CAR_GASOLINE	2669.874553	0.000000	8005.473274
CAR_DIESEL	3414.182318	0.000000	8793.939737
CAR_NG	12.873755	0.000000	25.809090
CAR_METHANOL	0.000002	0.000000	0.000000
CAR_HEV	111.946709	0.000000	215.070498
CAR_PHEV	0.000000	0.000000	0.000000
CAR_BEV	92.465878	0.000000	12.350912
CAR_FUEL_CELL	0.000002	0.000000	0.000000
TRAIN_FREIGHT	13.535793	0.000000	16.459147
BOAT_FREIGHT_DIESEL	9.363927	0.000000	291.696569
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
BOAT_FREIGHT_METHANOL	12.412645	0.000000	429.938200
TRUCK_DIESEL	729.197295	0.000000	6223.535247
TRUCK_METHANOL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000	0.000000
TRUCK_NG	41.653812	0.000000	381.954774
HABER_BOSCH	225.779493	0.000000	13.583950
SYN_METHANOLATION	0.000000	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000	0.000000
BIOMASS_TO_METHANOL	0.000132	0.000000	0.001765
OIL_TO_HVC	488.725132	0.000000	8466.950684
GAS_TO_HVC	0.000000	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000	0.000000
ADLIBIO_TO_HVC	0.000000	0.000000	0.000000
PHS	893.433711	0.000000	0.000000
BATT_LI	0.000101	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
