source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,0.08,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,0.08,Ammonia,#000ECD,TWh
Gas,Methane-to-Methanol,0.19,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,0.12,Methanol,#CC0066,TWh
Methanol,Non-energy demand,0.05,Methanol,#CC0066,TWh
HVC,Non-energy demand,0.87,HVC,#00FFFF,TWh
Imp. Gas,Gas,5.88,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,1.88,GAS,#FFD700,TWh
Gas,Freight,7.57,GAS,#FFD700,TWh
Uranium,Elec,42.95,Nuclear,#FFC0CB,TWh
Wind,Elec,6.28,Wind,#27AE34,TWh
Hydro River,Elec,16.11,Hydro River,#0000FF,TWh
Coal,Boilers,1.00,Coal,#A0522D,TWh
Wood,Boilers,4.48,Wood,#CD853F,TWh
Wet biomass,Biomethanation,6.28,Wood,#CD853F,TWh
Biomethanation,Gas Prod,1.88,GAS,#FFD700,TWh
Elec,Mob priv,11.75,Electricity,#00BFFF,TWh
Elec,Mob public,2.37,Electricity,#00BFFF,TWh
Elec,Freight,0.68,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.31,Electricity,#00BFFF,TWh
Elec,Elec demand,26.79,Electricity,#00BFFF,TWh
Elec,Storage,9.83,Electricity,#00BFFF,TWh
Storage,Elec demand,9.83,Electricity,#00BFFF,TWh
Elec,HPs,19.27,Electricity,#00BFFF,TWh
Elec,Heat HT,17.51,Electricity,#00BFFF,TWh
Elec,Electrolyser,17.94,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,3.17,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,16.67,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.32,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,1.77,H2,#FF00FF,TWh
H2 sto.,H2,1.53,H2,#FF00FF,TWh
H2 prod,H2,14.90,H2,#FF00FF,TWh
H2,Freight,7.55,H2,#FF00FF,TWh
HPs,Dec. sto,11.55,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,32.00,Heat LT,#FA8072,TWh
HPs,DHN,19.04,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.73,Heat LT,#FA8072,TWh
Boilers,Heat HT,4.70,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,15.44,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.97,Heat LT,#FA8072,TWh
DHN,DHN Sto,2.95,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,2.87,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,19.02,Heat HT,#DC143C,TWh
