source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,9.99,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.29,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.22,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.34,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.99,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,76.43,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.51,Methanol,#CC0066,TWh
Methanol,Freight,43.20,Methanol,#CC0066,TWh
Methanol,MTO,50.31,Methanol,#CC0066,TWh
Heat HT,MTO,13.38,Heat HT,#DC143C,TWh
MTO,HVC,40.53,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.53,HVC,#00FFFF,TWh
Imp. Gas,Gas,157.31,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob public,13.80,GAS,#FFD700,TWh
Gas,H2 prod,15.43,GAS,#FFD700,TWh
Gas,CHP,82.73,GAS,#FFD700,TWh
Gas,HPs,51.22,GAS,#FFD700,TWh
Gas,Boilers,10.58,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,42.71,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,15.06,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Boilers,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,12.24,Electricity,#00BFFF,TWh
Elec,Mob public,1.38,Electricity,#00BFFF,TWh
Elec,Freight,1.40,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.79,Electricity,#00BFFF,TWh
Elec,Elec demand,84.28,Electricity,#00BFFF,TWh
Wind,Curt.,0.26,Wind,#27AE34,TWh
Elec,Storage,0.57,Electricity,#00BFFF,TWh
Storage,Elec demand,0.42,Electricity,#00BFFF,TWh
Elec,HPs,14.86,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.18,H2,#FF00FF,TWh
H2 sto.,H2,0.15,H2,#FF00FF,TWh
H2 prod,H2,11.13,H2,#FF00FF,TWh
CHP,Elec,36.77,Electricity,#00BFFF,TWh
CHP,DHN,2.49,Heat LT,#FA8072,TWh
CHP,Heat HT,35.20,Heat HT,#DC143C,TWh
HPs,Dec. sto,10.00,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,73.43,Heat LT,#FA8072,TWh
HPs,DHN,47.51,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,9.22,Heat LT,#FA8072,TWh
Boilers,Heat HT,44.63,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,39.03,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.57,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.74,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.51,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,66.45,Heat HT,#DC143C,TWh
