source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol RE,Methanol,19.21,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,19.35,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,12.65,Methanol,#CC0066,TWh
H2,Methanolation,0.00,H2,#FF00FF,TWh
Elec,Methanolation,0.71,Electricity,#00BFFF,TWh
Methanolation,DHN,1.75,DHN,#FA8072,TWh
Methanolation,Methanol,21.03,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Bio-ethanol,Gasoline,27.59,Gasoline,#808080,TWh
Imp. Bio-diesel,Diesel,2.72,Diesel,#D3D3D3,TWh
Diesel,Freight,2.72,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,110.57,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,17.39,GAS,#FFD700,TWh
Gas,CHP,84.81,GAS,#FFD700,TWh
Gas,Boilers,23.81,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.84,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,2.04,Waste,#808000,TWh
Wood,H2 prod,93.60,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.00,Electricity,#00BFFF,TWh
Elec,Elec demand,94.78,Electricity,#00BFFF,TWh
Wind,Curt.,1.13,Wind,#27AE34,TWh
Elec,Storage,2.88,Electricity,#00BFFF,TWh
Storage,Elec demand,2.50,Electricity,#00BFFF,TWh
Elec,HPs,36.98,Electricity,#00BFFF,TWh
Elec,HT sto,10.94,Electricity,#00BFFF,TWh
HT sto,Heat HT,10.80,Heat HT,#DC143C,TWh
Elec,Heat HT,2.72,Electricity,#00BFFF,TWh
Elec,Electrolyser,3.93,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.69,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,3.66,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.07,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.34,H2,#FF00FF,TWh
H2 sto.,H2,0.29,H2,#FF00FF,TWh
H2 prod,H2,43.80,H2,#FF00FF,TWh
H2,Freight,16.77,H2,#FF00FF,TWh
H2,Gas Prod,1.13,H2,#FF00FF,TWh
H2,Biofuels Prod,26.20,H2,#FF00FF,TWh
CHP,Elec,37.31,Electricity,#00BFFF,TWh
CHP,Heat HT,39.01,Heat HT,#DC143C,TWh
HPs,Dec. sto,20.44,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,56.89,Heat LT,#FA8072,TWh
HPs,DHN,44.84,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,18.57,Heat LT,#FA8072,TWh
Boilers,Heat HT,23.75,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.47,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.35,Heat LT,#FA8072,TWh
DHN,DHN Sto,15.12,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,14.85,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
