source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia,Ammonia,0.22,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.88,Ammonia,#000ECD,TWh
H2,Haber-Bosch,10.92,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.18,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.30,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.66,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,0.98,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,3.08,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,2.01,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.49,Methanol,#CC0066,TWh
Oil,NSC,2.13,Naphtha,#8B008B,TWh
Elec,NSC,0.02,Electricity,#00BFFF,TWh
Heat HT,NSC,0.02,Heat HT,#DC143C,TWh
NSC,HVC,1.17,HVC,#00FFFF,TWh
Gas,OCM,108.70,Gas,#FFD700,TWh
Elec,OCM,18.31,Electricity,#00BFFF,TWh
OCM,HVC,38.91,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.08,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,12.49,Gasoline,#808080,TWh
Gasoline,Mob priv,-12.49,Gasoline,#808080,TWh
Imp. Diesel,Diesel,29.48,Diesel,#D3D3D3,TWh
Diesel,Mob priv,13.32,Diesel,#D3D3D3,TWh
Diesel,Freight,16.16,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,262.75,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,-0.00,GAS,#FFD700,TWh
Gas,Mob priv,0.04,GAS,#FFD700,TWh
Gas,Mob public,1.37,GAS,#FFD700,TWh
Gas,Freight,1.47,GAS,#FFD700,TWh
Gas,H2 prod,14.96,GAS,#FFD700,TWh
Gas,Elec,1.06,GAS,#FFD700,TWh
Gas,CHP,61.80,GAS,#FFD700,TWh
Gas,Boilers,70.26,GAS,#FFD700,TWh
Electricity,Elec,0.35,Electricity,#00BFFF,TWh
Uranium,Elec,134.95,Nuclear,#FFC0CB,TWh
Wind,Elec,9.51,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Coal,Boilers,21.74,Coal,#A0522D,TWh
Solar,Elec,5.72,Solar,#FFFF00,TWh
Solar,Dec. sto,0.00,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.19,Solar,#FFFF00,TWh
Waste,CHP,17.80,Waste,#808000,TWh
Imp. Oil,Oil,63.92,Oil,#8B008B,TWh
Oil,Boilers,61.79,Oil,#8B008B,TWh
Wood be.,Wood,15.45,Wood,#CD853F,TWh
Wood,CHP,4.13,Wood,#CD853F,TWh
Wood,Boilers,11.32,Wood,#CD853F,TWh
Elec,Mob priv,0.09,Electricity,#00BFFF,TWh
Gasoline,Mob priv,12.18,GASOLINE,#8080800,TWh
Elec,Mob public,3.30,Electricity,#00BFFF,TWh
Elec,Freight,1.23,Electricity,#00BFFF,TWh
Elec,Exp & Loss,4.94,Electricity,#00BFFF,TWh
Elec,Elec demand,73.37,Electricity,#00BFFF,TWh
Wind,Curt.,0.50,Wind,#27AE34,TWh
Elec,Storage,1.88,Electricity,#00BFFF,TWh
Storage,Elec demand,1.41,Electricity,#00BFFF,TWh
Elec,HPs,0.81,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.38,H2,#FF00FF,TWh
H2 sto.,H2,0.33,H2,#FF00FF,TWh
H2 prod,H2,10.58,H2,#FF00FF,TWh
CHP,Elec,34.44,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.21,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.47,Heat LT,#FA8072,TWh
CHP,DHN,26.55,Heat LT,#FA8072,TWh
CHP,Heat HT,8.44,Heat HT,#DC143C,TWh
HPs,Dec. sto,0.19,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,0.87,Heat LT,#FA8072,TWh
HPs,DHN,1.76,Heat LT,#FA8072,TWh
Boilers,Dec. sto,4.63,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,89.69,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,4.78,Heat LT,#FA8072,TWh
Boilers,DHN,4.84,Heat LT,#FA8072,TWh
Boilers,Heat HT,50.99,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,28.42,Heat LT,#FA8072,TWh
DHN,Loss DHN,1.72,Heat LT,#FA8072,TWh
DHN,DHN Sto,4.30,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,4.21,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.41,Heat HT,#DC143C,TWh
