Name	Crit_3_constr	Crit_3_op
NUCLEAR	0.000000	0.000000
CCGT	0.000000	0.000000
CCGT_AMMONIA	0.000000	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	1.170510	0.000000
WIND_ONSHORE	0.000000	0.000000
WIND_OFFSHORE	0.000000	0.000000
HYDRO_RIVER	0.002875	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.324358	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	0.800702	0.000000
IND_BOILER_WOOD	0.000000	0.000000
IND_BOILER_OIL	0.000000	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	0.019810	0.000000
IND_DIRECT_ELEC	0.000000	0.000000
DHN_HP_ELEC	0.232772	0.000000
DHN_COGEN_GAS	0.022133	0.000000
DHN_COGEN_WOOD	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000
DEC_HP_ELEC	0.856194	0.000000
DEC_THHP_GAS	0.000001	0.000000
DEC_COGEN_GAS	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000
DEC_BOILER_WOOD	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000
DEC_DIRECT_ELEC	0.000002	0.000000
TRAMWAY_TROLLEY	0.252002	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.580830	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000001	0.000000
TRAIN_PUB	0.314042	0.000000
CAR_GASOLINE	4.200094	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000002	0.000000
CAR_BEV	12.600208	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.176459	0.000000
BOAT_FREIGHT_DIESEL	0.000002	0.000000
BOAT_FREIGHT_NG	0.635231	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	2.036367	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000002	0.000000
TRUCK_ELEC	1.096503	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.254849	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.032197	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.236169	0.000000
ADLIBIO_TO_HVC	0.000000	0.000000
PHS	0.100000	0.000000
BATT_LI	0.000000	0.000000
BEV_BATT	125.002061	0.000000
PHEV_BATT	0.000004	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000001	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000282	0.000000
H2_STORAGE	0.000035	0.000000
DIESEL_STORAGE	0.284131	0.000000
GASOLINE_STORAGE	8.661306	0.000000
LFO_STORAGE	11.171338	0.000000
AMMONIA_STORAGE	0.000062	0.000000
METHANOL_STORAGE	0.000002	0.000000
CO2_STORAGE	0.000009	0.000000
ADLIBIO_TO_FUEL	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIO_HYDROLYSIS	0.000001	0.000000
BIOMETHANATION	0.100562	0.000000
DHN	0.106210	0.000000
EFFICIENCY	0.985222	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.015278	0.000000
H2_BIOMASS	0.027417	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000000	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
ELECTRICITY	0.000000	5692.254750
GASOLINE	0.000000	90.315836
DIESEL	0.000000	3997.874919
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
LFO	0.000000	999.447757
LFO_RE_BE	0.000000	0.000000
GAS	0.000000	59606.368700
GAS_RE_IMPORT	0.000000	0.000000
GAS_RE_BE	0.000000	0.000000
WOOD	0.000000	276.120100
WOOD_PRODUCTION	0.000000	0.000080
WET_BIOMASS	0.000000	459.020102
COAL	0.000000	0.000698
URANIUM	0.000000	0.000000
WASTE	0.000000	97.647298
H2	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000000	0.000096
METHANOL	0.000000	652.656743
AMMONIA_RE_IMPORT	0.000000	0.000000
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
