TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000005	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004564	0.961540	0.048263	0.000001
CCGT_AMMONIA	0.000001	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000530	0.630000	0.048263	0.000000
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	25458.599581	290.739164	25.000000	0.000000	29.262758	59.200000	0.000000	0.423525	1.000000	0.118021	1.000000	0.048263	60908.382674
WIND_ONSHORE	10400.000061	120.960001	30.000000	0.000000	10.000000	10.000000	0.000000	0.287342	1.000000	0.234312	1.000000	0.041639	6228.500036
WIND_OFFSHORE	29847.779160	207.665994	30.000000	0.000000	6.000000	6.000000	0.000000	0.282456	1.000000	0.383880	1.000000	0.041639	3737.099895
HYDRO_RIVER	580.165875	5.801153	40.000000	0.000000	0.115000	0.115000	0.000000	0.006678	1.000000	0.473494	1.000000	0.033427	145.224319
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	11417.639411	733.915228	25.000000	0.000000	8.108946	Infinity	0.000000	0.807853	1.000000	0.850000	0.850000	0.048263	8306.155694
IND_COGEN_WOOD	0.000003	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.006087	0.850000	0.048263	0.000000
IND_COGEN_WASTE	0.000003	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000095	0.850000	0.048263	0.000001
IND_BOILER_GAS	801.606911	16.060529	17.000000	0.000000	13.611936	Infinity	0.000000	0.185010	1.000000	0.115965	0.950000	0.067080	167.699051
IND_BOILER_WOOD	0.000001	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002424	0.900000	0.067080	0.000000
IND_BOILER_OIL	0.000285	0.000006	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001911	0.950000	0.067080	0.000064
IND_BOILER_COAL	0.000142	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001628	0.900000	0.067080	0.000059
IND_BOILER_WASTE	38.789417	0.775784	17.000000	0.000000	0.336772	Infinity	0.000000	0.007137	1.000000	0.180824	0.900000	0.067080	9.722612
IND_DIRECT_ELEC	0.000761	0.000003	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.005486	0.950000	0.074944	0.000003
DHN_HP_ELEC	2006.261806	68.030727	25.000000	0.000000	5.819300	Infinity	0.000000	0.937693	1.000000	0.860944	0.950000	0.048263	1017.155416
DHN_COGEN_GAS	694.138266	20.295123	25.000000	0.000000	0.553323	Infinity	0.000000	0.062307	1.000000	0.601646	0.850000	0.048263	271.615232
DHN_COGEN_WOOD	0.000001	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000350	0.850000	0.048263	0.000000
DHN_COGEN_WASTE	0.000002	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000082	0.850000	0.048263	0.000000
DHN_COGEN_WET_BIOMASS	0.000002	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001946	0.750000	0.048263	0.000001
DHN_COGEN_BIO_HYDROLYSIS	0.000001	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000074	0.850000	0.074944	0.000000
DHN_BOILER_GAS	0.000018	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000765	0.950000	0.067080	0.000004
DHN_BOILER_WOOD	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000353	0.900000	0.067080	0.000000
DHN_BOILER_OIL	0.000001	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000550	0.950000	0.067080	0.000000
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000036	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001801	1.000000	0.041639	0.000022
DEC_HP_ELEC	7583.074474	316.174227	18.000000	0.000000	15.411500	Infinity	0.000000	0.999998	1.000000	0.561632	1.000000	0.063806	2541.202240
DEC_THHP_GAS	0.005792	0.000169	20.000000	0.000000	0.000018	Infinity	0.000000	0.000001	1.000000	0.126674	1.000000	0.058246	0.007007
DEC_COGEN_GAS	0.000004	0.000000	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.003413	1.000000	0.058246	0.000003
DEC_COGEN_OIL	0.000054	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002444	1.000000	0.058246	0.000042
DEC_ADVCOGEN_GAS	0.000002	0.000000	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001669	1.000000	0.058246	0.000000
DEC_ADVCOGEN_H2	0.000132	0.000002	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000974	1.000000	0.058246	0.000040
DEC_BOILER_GAS	0.000075	0.000002	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002490	1.000000	0.067080	0.000010
DEC_BOILER_WOOD	0.000002	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004311	1.000000	0.067080	0.000000
DEC_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.004113	1.000000	0.067080	0.000000
DEC_SOLAR	0.000078	0.000001	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001792	1.000000	0.058246	0.000024
DEC_DIRECT_ELEC	0.000945	0.000004	15.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.014342	1.000000	0.074944	0.000035
TRAMWAY_TROLLEY	4725.033775	94.500675	30.000000	0.000000	7.560054	Infinity	0.000000	0.300001	0.300000	0.342472	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000598	0.000030	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003699	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.001323	0.000053	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.005505	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	5324.269651	266.213967	15.000000	0.000000	8.712457	Infinity	0.000000	0.299625	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.003137	0.000121	15.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.034612	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.012614	0.000552	15.000000	0.000000	0.000018	Infinity	0.000000	0.000001	1.000000	0.075255	0.296800	0.074944	0.000000
TRAIN_PUB	18918.125480	682.761273	40.000000	0.000000	12.561669	Infinity	0.000000	0.400373	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	17652.573320	1008.022460	10.000000	0.000000	42.000936	Infinity	0.250000	0.250000	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000248	0.000014	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000699	0.051370	0.108434	0.000000
CAR_NG	0.000212	0.000012	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000901	0.051370	0.108434	0.000000
CAR_METHANOL	0.000028	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000462	0.051370	0.108434	0.000000
CAR_HEV	0.000039	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000465	0.051370	0.108434	0.000000
CAR_PHEV	0.008924	0.000665	10.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.011702	0.051370	0.108434	0.000000
CAR_BEV	54663.481158	1260.020772	10.000000	0.000000	126.002077	Infinity	0.000000	0.750000	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.001940	0.000029	10.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.008404	0.051370	0.108434	0.000000
