source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.56,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,57.93,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Gas,Gas,59.70,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,59.41,GAS,#FFD700,TWh
Gas,Boilers,16.75,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.61,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,54.80,Wood,#CD853F,TWh
Wood,Boilers,6.77,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,1.34,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.95,Electricity,#00BFFF,TWh
Elec,Curt.,0.16,Electricity,#00BFFF,TWh
Elec,Elec demand,90.25,Electricity,#00BFFF,TWh
Solar,Curt.,0.12,Solar,#FFFF00,TWh
Wind,Curt.,1.36,Wind,#27AE34,TWh
Elec,Storage,16.72,Electricity,#00BFFF,TWh
Storage,Elec demand,14.92,Electricity,#00BFFF,TWh
Elec,HPs,32.28,Electricity,#00BFFF,TWh
Elec,HT sto,7.25,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.21,Heat HT,#DC143C,TWh
Elec,Heat HT,0.34,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,19.75,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.24,H2,#FF00FF,TWh
H2 sto.,H2,0.21,H2,#FF00FF,TWh
H2 prod,H2,24.14,H2,#FF00FF,TWh
H2,CHP,17.95,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
CHP,Elec,36.55,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.96,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,2.99,Heat LT,#FA8072,TWh
CHP,Heat HT,27.33,Heat HT,#DC143C,TWh
HPs,Dec. sto,9.92,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.91,Heat LT,#FA8072,TWh
HPs,DHN,44.85,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.38,Heat LT,#FA8072,TWh
Boilers,Heat HT,35.98,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,36.79,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.24,Heat LT,#FA8072,TWh
DHN,DHN Sto,5.81,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,5.66,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
