source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.52,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.25,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.37,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.20,Ammonia,#000ECD,TWh
Gas,Methane-to-Methanol,69.74,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,45.61,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Oil,NSC,11.66,Naphtha,#8B008B,TWh
Elec,NSC,0.14,Electricity,#00BFFF,TWh
Heat HT,NSC,0.11,Heat HT,#DC143C,TWh
NSC,HVC,6.41,HVC,#00FFFF,TWh
Methanol,MTO,43.39,Methanol,#CC0066,TWh
Heat HT,MTO,11.54,Heat HT,#DC143C,TWh
MTO,HVC,34.96,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gas,Gas,218.05,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob public,4.16,GAS,#FFD700,TWh
Gas,Freight,3.13,GAS,#FFD700,TWh
Gas,H2 prod,18.81,GAS,#FFD700,TWh
Gas,CHP,121.70,GAS,#FFD700,TWh
Gas,HPs,1.99,GAS,#FFD700,TWh
Gas,Boilers,14.96,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.71,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,46.67,Solar,#FFFF00,TWh
Waste,Boilers,11.87,Waste,#808000,TWh
Imp. Oil,Oil,8.16,Oil,#8B008B,TWh
Wood,H2 prod,9.36,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Elec,Mob public,3.84,Electricity,#00BFFF,TWh
Elec,Freight,10.94,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.90,Electricity,#00BFFF,TWh
Elec,Curt.,1.42,Electricity,#00BFFF,TWh
Elec,Elec demand,96.51,Electricity,#00BFFF,TWh
Solar,Curt.,1.23,Solar,#FFFF00,TWh
Wind,Curt.,4.26,Wind,#27AE34,TWh
Elec,Storage,1.03,Electricity,#00BFFF,TWh
Storage,Elec demand,0.77,Electricity,#00BFFF,TWh
Elec,HPs,34.59,Electricity,#00BFFF,TWh
Elec,HT sto,3.66,Electricity,#00BFFF,TWh
HT sto,Heat HT,3.61,Heat HT,#DC143C,TWh
Elec,Heat HT,-3.22,Electricity,#00BFFF,TWh
Elec,Electrolyser,0.01,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.00,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,0.01,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.00,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,17.85,H2,#FF00FF,TWh
CHP,Elec,54.36,Electricity,#00BFFF,TWh
CHP,DHN,5.40,Heat LT,#FA8072,TWh
CHP,Heat HT,49.77,Heat HT,#DC143C,TWh
HPs,Dec. sto,16.52,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,60.17,Heat LT,#FA8072,TWh
HPs,DHN,40.12,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,15.28,Heat LT,#FA8072,TWh
Boilers,Heat HT,23.61,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,32.37,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,12.17,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,11.94,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
