Name	Used	Potential
AMMONIA	0.000485	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10198.129469	Infinity
BIODIESEL	0.001014	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.001143	Infinity
CO2_ATM	0.000515	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	43802.436577	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.006669	33354.999440
DIESEL	14135.973142	Infinity
ELEC_EXPORT	1914.125167	Infinity
ELECTRICITY	27567.311485	27567.311340
GAS	105237.313559	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000003	Infinity
GASOLINE	0.016851	Infinity
H2	0.000016	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000033	Infinity
LFO	0.006048	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	56020.911635	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000506	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	482.732715	Infinity
RES_SOLAR	48912.169848	Infinity
RES_WIND	38644.059472	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.975465	17800.000000
WET_BIOMASS	38900.000293	38900.000000
WOOD	23400.000329	23400.000000
WOOD_PRODUCTION	4956.691561	70200.000000
