source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,10.56,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Wood,Gasifi. to Methanol,85.90,Wood,#CD853F,TWh
Gasifi. to Methanol,Elec,1.77,Electricity,#00BFFF,TWh
Gasifi. to Methanol,DHN,19.44,DHN,#FA8072,TWh
Gasifi. to Methanol,Methanol,54.78,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Gas,Gas,128.98,Gas,#FFD700,TWh
Gas Prod,Gas sto.,27.36,GAS,#FFD700,TWh
Gas sto.,Gas,26.82,GAS,#FFD700,TWh
Gas Prod,Gas,-10.91,GAS,#FFD700,TWh
Gas,Mob public,13.49,GAS,#FFD700,TWh
Gas,Freight,3.09,GAS,#FFD700,TWh
Gas,Elec,30.29,GAS,#FFD700,TWh
Gas,CHP,96.14,GAS,#FFD700,TWh
Gas,Boilers,2.02,GAS,#FFD700,TWh
Electricity,Elec,4.53,Electricity,#00BFFF,TWh
Wind,Elec,40.82,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,Boilers,7.70,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,1.34,Electricity,#00BFFF,TWh
Elec,Freight,10.77,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.08,Electricity,#00BFFF,TWh
Elec,Curt.,0.53,Electricity,#00BFFF,TWh
Elec,Elec demand,87.36,Electricity,#00BFFF,TWh
Solar,Curt.,0.53,Solar,#FFFF00,TWh
Wind,Curt.,2.14,Wind,#27AE34,TWh
Elec,Storage,19.97,Electricity,#00BFFF,TWh
Storage,Elec demand,17.80,Electricity,#00BFFF,TWh
Elec,HPs,28.92,Electricity,#00BFFF,TWh
Elec,Heat HT,3.51,Electricity,#00BFFF,TWh
CHP,Elec,42.30,Electricity,#00BFFF,TWh
CHP,Heat HT,44.23,Heat HT,#DC143C,TWh
HPs,Dec. sto,10.87,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.84,Heat LT,#FA8072,TWh
HPs,DHN,25.46,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.44,Heat LT,#FA8072,TWh
Boilers,Heat HT,23.12,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,37.14,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.25,Heat LT,#FA8072,TWh
DHN,DHN Sto,5.51,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,5.31,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
