source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,0.02,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.99,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.27,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.22,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.34,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.97,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,54.83,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.51,Methanol,#CC0066,TWh
Methanol,MTO,50.31,Methanol,#CC0066,TWh
Heat HT,MTO,13.38,Heat HT,#DC143C,TWh
MTO,HVC,40.53,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.53,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,20.78,Gasoline,#808080,TWh
Gasoline,Mob priv,-34.77,Gasoline,#808080,TWh
Imp. Diesel,Diesel,18.79,Diesel,#D3D3D3,TWh
Diesel,Freight,18.79,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,152.55,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob public,13.80,GAS,#FFD700,TWh
Gas,H2 prod,28.49,GAS,#FFD700,TWh
Gas,CHP,76.45,GAS,#FFD700,TWh
Gas,HPs,41.56,GAS,#FFD700,TWh
Gas,Boilers,8.70,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,42.65,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,5.06,Coal,#A0522D,TWh
Solar,Elec,10.52,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,23.40,Wood,#CD853F,TWh
H2,Adlibio to fuel,9.59,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,13.99,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,17.89,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,0.61,Electricity,#00BFFF,TWh
Gasoline,Mob priv,34.77,GASOLINE,#8080800,TWh
Elec,Mob public,1.38,Electricity,#00BFFF,TWh
Elec,Freight,1.40,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.43,Electricity,#00BFFF,TWh
Elec,Elec demand,84.22,Electricity,#00BFFF,TWh
Wind,Curt.,0.31,Wind,#27AE34,TWh
Elec,Storage,0.64,Electricity,#00BFFF,TWh
Storage,Elec demand,0.48,Electricity,#00BFFF,TWh
Elec,HPs,20.33,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.20,H2,#FF00FF,TWh
H2 sto.,H2,0.17,H2,#FF00FF,TWh
H2 prod,H2,20.68,H2,#FF00FF,TWh
CHP,Elec,33.64,Electricity,#00BFFF,TWh
CHP,DHN,0.03,Heat LT,#FA8072,TWh
CHP,Heat HT,35.13,Heat HT,#DC143C,TWh
HPs,Dec. sto,10.01,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,73.43,Heat LT,#FA8072,TWh
HPs,DHN,49.99,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,9.22,Heat LT,#FA8072,TWh
Boilers,Heat HT,26.82,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,38.54,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.57,Heat LT,#FA8072,TWh
DHN,DHN Sto,10.25,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,10.01,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,66.45,Heat HT,#DC143C,TWh
