TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000346	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000277	0.961540	0.048263	0.000082
CCGT_AMMONIA	0.000310	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000100	0.630000	0.048263	0.000074
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.248553	587.931235	25.000000	0.000000	59.174998	59.200000	0.000000	0.600578	1.000000	0.118192	1.000000	0.048263	123168.616788
WIND_ONSHORE	10399.999881	120.959999	30.000000	0.000000	10.000000	10.000000	0.000000	0.199020	1.000000	0.231768	1.000000	0.041639	6228.499929
WIND_OFFSHORE	29847.780002	207.666000	30.000000	0.000000	6.000000	6.000000	0.000000	0.195753	1.000000	0.379938	1.000000	0.041639	3737.100000
HYDRO_RIVER	580.165707	5.801151	40.000000	0.000000	0.115000	0.115000	0.000000	0.004649	1.000000	0.470821	1.000000	0.033427	145.224277
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	9655.862192	620.669829	25.000000	0.000000	6.857711	Infinity	0.000000	0.602328	1.000000	0.765913	0.850000	0.048263	7024.490075
IND_COGEN_WOOD	0.000296	0.000011	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000157	0.850000	0.048263	0.000045
IND_COGEN_WASTE	0.000293	0.000011	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000049	0.850000	0.048263	0.000065
IND_BOILER_GAS	477.125265	9.559404	17.000000	0.000000	8.101974	Infinity	0.000000	0.166750	1.000000	0.179473	0.950000	0.067080	99.816323
IND_BOILER_WOOD	0.000245	0.000005	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000257	0.900000	0.067080	0.000061
IND_BOILER_OIL	0.000346	0.000007	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.000718	0.950000	0.067080	0.000078
IND_BOILER_COAL	0.000191	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000398	0.900000	0.067080	0.000080
IND_BOILER_WASTE	219.451699	4.389008	17.000000	0.000000	1.905293	Infinity	0.000000	0.112643	1.000000	0.515548	0.900000	0.067080	55.005822
IND_DIRECT_ELEC	3179.952005	14.425579	15.000000	0.000000	9.568370	Infinity	0.000000	0.118279	1.000000	0.107794	0.950000	0.074944	14.065504
DHN_HP_ELEC	2729.713479	92.562392	25.000000	0.000000	7.917721	Infinity	0.000000	1.000000	1.000000	0.643003	0.950000	0.048263	1383.938447
DHN_COGEN_GAS	0.000441	0.000013	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000690	0.850000	0.048263	0.000173
DHN_COGEN_WOOD	0.000232	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000085	0.850000	0.048263	0.000035
DHN_COGEN_WASTE	0.000258	0.000010	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000041	0.850000	0.048263	0.000057
DHN_COGEN_WET_BIOMASS	0.000130	0.000011	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000086	0.750000	0.048263	0.000097
DHN_COGEN_BIO_HYDROLYSIS	0.000181	0.000009	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000024	0.850000	0.074944	0.000026
DHN_BOILER_GAS	0.000064	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000481	0.950000	0.067080	0.000013
DHN_BOILER_WOOD	0.000085	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000125	0.900000	0.067080	0.000021
DHN_BOILER_OIL	0.000068	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000166	0.950000	0.067080	0.000015
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000051	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000076	1.000000	0.041639	0.000031
DEC_HP_ELEC	9654.439233	402.539217	18.000000	0.000000	19.621249	Infinity	0.000000	1.000000	1.000000	0.450209	1.000000	0.063806	3235.347706
DEC_THHP_GAS	0.000483	0.000014	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001835	1.000000	0.058246	0.000584
DEC_COGEN_GAS	0.000389	0.000025	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000313	1.000000	0.058246	0.000283
DEC_COGEN_OIL	0.000351	0.000022	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000145	1.000000	0.058246	0.000276
DEC_ADVCOGEN_GAS	0.000676	0.000013	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000136	1.000000	0.058246	0.000205
DEC_ADVCOGEN_H2	0.000655	0.000012	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000192	1.000000	0.058246	0.000198
DEC_BOILER_GAS	0.000436	0.000013	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000276	1.000000	0.067080	0.000058
DEC_BOILER_WOOD	0.000380	0.000013	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000144	1.000000	0.067080	0.000017
DEC_BOILER_OIL	0.000343	0.000021	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000201	1.000000	0.067080	0.000051
DEC_SOLAR	0.001251	0.000014	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000954	1.000000	0.058246	0.000385
DEC_DIRECT_ELEC	0.000677	0.000003	15.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.000223	1.000000	0.074944	0.000025
TRAMWAY_TROLLEY	4725.034423	94.500688	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000053	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000249	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000530	0.000021	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001884	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	0.000560	0.000028	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002714	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.001271	0.000038	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003651	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	6057.902424	181.736491	15.000000	0.000000	5.815568	Infinity	0.000000	0.200000	1.000000	0.296800	0.296800	0.074944	0.000000
TRAIN_PUB	23625.649476	852.657338	40.000000	0.000000	15.687474	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	12608.700017	720.000001	10.000000	30.000000	30.000000	Infinity	0.000000	0.178568	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_NG	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_METHANOL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_HEV	0.005867	0.000465	10.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.007019	0.051370	0.108434	0.000000
CAR_PHEV	0.013247	0.000987	10.000000	0.000000	0.000029	Infinity	0.000000	0.000000	1.000000	0.008658	0.051370	0.108434	0.000000
CAR_BEV	46773.485786	1078.152405	10.000000	0.000000	107.815241	Infinity	0.000000	0.641746	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	20298.436936	301.875893	10.000000	0.000000	30.187589	Infinity	0.000000	0.179685	1.000000	0.051370	0.051370	0.108434	0.000000
